"","Site","Plot","Date","Colony","Verified","RED","REDsd","GRN","GRNsd","FSC","FSCsd","SSC","SSCsd","Year","Month","Day","meantemp","mintemp","maxtemp","range"
"41","East","A",2022-08-22,9,"Yes",3.85621436852007,0.334674226783878,1.83468260932274,0.449871363733018,2.7525221701505,0.502032322013391,3.41659902968227,0.443859690268705,2022,"08","22",29.8127708333333,29.053,30.558,1.505
"42","East","A",2022-08-22,3,"Yes",3.91631953071347,0.295167649947172,1.91875606447921,0.421772368285126,2.81130790423502,0.487137629628344,3.36566896489889,0.43083168577315,2022,"08","22",29.8127708333333,29.053,30.558,1.505
"43","East","A",2022-08-22,10,"Yes",3.83407904486099,0.345372486145424,1.82921408256108,0.482379004898205,2.70673520745577,0.512461002097275,3.35799138395114,0.456854089812476,2022,"08","22",29.8127708333333,29.053,30.558,1.505
"44","East","A",2022-08-22,5,"Yes",3.98361214449761,0.283674475339568,1.76300291004785,0.456824453690534,2.69813058277512,0.459597241633864,3.23407535311005,0.362883007574073,2022,"08","22",29.8127708333333,29.053,30.558,1.505
"48","East","B",2021-09-30,1,"Yes",3.83722125575073,0.294315976953691,1.94991902781263,0.387215830099342,2.86424049581765,0.438825143191886,3.23563913425345,0.412645573656307,2021,"09","30",29.89675,29.652,30.356,0.704000000000001
"49","East","B",2021-09-30,8,"Yes",3.83089700380654,0.245728952044877,2.1635852635468,0.487312952275944,2.94298957210031,0.44413749201275,3.30769657523511,0.445260131707355,2021,"09","30",29.89675,29.652,30.356,0.704000000000001
"50","East","B",2021-09-30,2,"Yes",3.86203026120523,0.197913853145512,1.88653233197512,0.356124999118771,2.89097184087497,0.398125434107566,3.26052088376582,0.329652829819676,2021,"09","30",29.89675,29.652,30.356,0.704000000000001
"51","East","B",2021-09-30,6,"Yes",3.77737192722603,0.262747806318938,1.93243864019692,0.364857042039517,2.86159664255137,0.425080965668317,3.19114255993151,0.392030418038185,2021,"09","30",29.89675,29.652,30.356,0.704000000000001
"52","East","B",2021-09-30,5,"Yes",3.68751695655859,0.345326510765874,1.98219497118033,0.466431354453452,2.85511212650985,0.447851290955806,3.34804432400932,0.485609438534365,2021,"09","30",29.89675,29.652,30.356,0.704000000000001
"53","East","B",2021-09-30,3,"Yes",3.79950993747314,0.258087969405554,2.01879534636871,0.407555445024504,2.90773346862914,0.419467442803834,3.22118954576708,0.39829779389866,2021,"09","30",29.89675,29.652,30.356,0.704000000000001
